name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"for_each_good_data/8900/iterations:100",100,201.689,184.7,ns,,,,,
"for_each_good_data/9000/iterations:100",100,199.3,182,ns,,,,,
"for_each_good_data/9100/iterations:100",100,199.2,183.3,ns,,,,,
"for_each_good_data/9200/iterations:100",100,199.5,182.3,ns,,,,,
"for_each_good_data/9300/iterations:100",100,199.691,182.3,ns,,,,,
"for_each_good_data/9400/iterations:100",100,200.7,184.8,ns,,,,,
"for_each_good_data/9500/iterations:100",100,201.19,185.2,ns,,,,,
"for_each_good_data/9600/iterations:100",100,198.5,182.3,ns,,,,,
"for_each_good_data/9700/iterations:100",100,200.9,186.2,ns,,,,,
"for_each_good_data/9800/iterations:100",100,198.4,183.8,ns,,,,,
"for_each_good_data/9900/iterations:100",100,199.5,184.2,ns,,,,,
"for_each_good_data/10000/iterations:100",100,197.29,182.51,ns,,,,,
"for_each_good_data/10100/iterations:100",100,197.19,182.4,ns,,,,,
"for_each_good_data/10200/iterations:100",100,197.09,183.1,ns,,,,,
"for_each_good_data/10300/iterations:100",100,197.5,183.3,ns,,,,,
"for_each_good_data/10400/iterations:100",100,197.2,181.3,ns,,,,,
"for_each_good_data/10500/iterations:100",100,197.39,182.8,ns,,,,,
"for_each_good_data/10600/iterations:100",100,196.79,181.8,ns,,,,,
"for_each_good_data/10700/iterations:100",100,197.7,182,ns,,,,,
"for_each_good_data/10800/iterations:100",100,196.689,182.3,ns,,,,,
"for_each_good_data/10900/iterations:100",100,197.2,182.3,ns,,,,,
"for_each_good_data/11000/iterations:100",100,196.9,181.6,ns,,,,,
"for_each_good_data/11100/iterations:100",100,196.4,182.7,ns,,,,,
"for_each_good_data/11200/iterations:100",100,197.59,182.6,ns,,,,,
"for_each_good_data/11300/iterations:100",100,198.19,182.6,ns,,,,,
"for_each_good_data/11400/iterations:100",100,196.3,182.4,ns,,,,,
"for_each_good_data/11500/iterations:100",100,198.3,183.1,ns,,,,,
"for_each_good_data/11600/iterations:100",100,196.49,182.3,ns,,,,,
"for_each_good_data/11700/iterations:100",100,196.789,182.3,ns,,,,,
"for_each_good_data/11800/iterations:100",100,198.8,182.7,ns,,,,,
"for_each_good_data/11900/iterations:100",100,195.9,181.9,ns,,,,,
"for_each_good_data/12000/iterations:100",100,197.79,182.6,ns,,,,,
"for_each_good_data/12100/iterations:100",100,197.89,182.51,ns,,,,,
"for_each_good_data/12200/iterations:100",100,197.2,181,ns,,,,,
"for_each_good_data/12300/iterations:100",100,197.9,183.8,ns,,,,,
"for_each_good_data/12400/iterations:100",100,196.499,181.7,ns,,,,,
"for_each_good_data/12500/iterations:100",100,198.39,183,ns,,,,,
"for_each_good_data/12600/iterations:100",100,196.9,181.8,ns,,,,,
"for_each_good_data/12700/iterations:100",100,195.5,181.8,ns,,,,,
"for_each_good_data/12800/iterations:100",100,195.689,180.91,ns,,,,,
"for_each_good_data/12900/iterations:100",100,198.69,182.8,ns,,,,,
"for_each_good_data/13000/iterations:100",100,196.5,182,ns,,,,,
"for_each_good_data/13100/iterations:100",100,197.29,182.5,ns,,,,,
"for_each_good_data/13200/iterations:100",100,197.3,181.7,ns,,,,,
"for_each_good_data/13300/iterations:100",100,198.39,183,ns,,,,,
"for_each_good_data/13400/iterations:100",100,198.5,181.5,ns,,,,,
"for_each_good_data/13500/iterations:100",100,198.899,184.2,ns,,,,,
"for_each_good_data/13600/iterations:100",100,196.9,182.4,ns,,,,,
"for_each_good_data/13700/iterations:100",100,198.7,184.1,ns,,,,,
"for_each_good_data/13800/iterations:100",100,197.2,182.31,ns,,,,,
"for_each_good_data/13900/iterations:100",100,200.5,185.8,ns,,,,,
"for_each_good_data/14000/iterations:100",100,198.5,184,ns,,,,,
"for_each_good_data/14100/iterations:100",100,198.9,183.4,ns,,,,,
"for_each_good_data/14200/iterations:100",100,200.3,184.1,ns,,,,,
"for_each_good_data/14300/iterations:100",100,198.89,183.9,ns,,,,,
"for_each_good_data/14400/iterations:100",100,199.5,183.4,ns,,,,,
